"AccPoly1","AccPoly2","AccCross1","AccCross2","AccCross3","MagPoly1","MagPoly2","MagCross1","MagCross2","MagCross3"
0.00240354110424746,0.296121917946359,1,0,0,0.224848515596592,-3.59843095162764,1,0,0
0.00240354110424746,0.22103712340325,0,1,0,0.224848515596592,-18.5677998284708,0,1,0
0.00240354110424746,0.108407977857641,0,0,1,0.224848515596592,22.0421736686563,0,0,1
